Fecha,Turno,Equipo,Cab_Au,Cab_Ag,Cab_Pb,Cab_Zn,Cab_Cu,Cab_Fe,Conc_Pb_Au,Conc_Pb_Ag,Conc_Pb_Pb,Conc_Pb_Zn,Conc_Pb_Cu,Conc_Pb_Fe,Conc_Pb_Ins,Col_Pb_Au,Col_Pb_Ag,Col_Pb_Pb,Col_Pb_Zn,Col_Pb_Cu,Conc_Zn_Au,Conc_Zn_Ag,Conc_Zn_Pb,Conc_Zn_Zn,Conc_Zn_Cu,Conc_Zn_Fe,Conc_Zn_Ins,Col_Zn_Au,Col_Zn_Ag,Col_Zn_Pb,Col_Zn_Zn,Col_Zn_Cu,Col_Zn_Fe,k80_Cab
06/05/2023 07:00,1,B,0.389,92.66,1.127,3.6149,0.199,4.8449,9.645,2940.4855,40.5683,10.0446,5.1613,8.9283,11.3284,0.1303,21.4312,0.2482,3.1321,0.0773,0.3904,152.6005,1.4149,49.3613,1.1142,10.6172,3.7293,0.1444,26.6644,0.2544,0.592,0.0273,4.2511,52.0828
06/05/2023 19:00,2,A,0.2369,135.1289,1.0251,1.8426,0.0791,5.1562,2.9947,3459.2447,34.0208,14.9809,1.1287,8.4835,18.0885,0.0794,28.4389,0.1993,1.7473,0.0236,0.5479,302.0862,1.1914,53.6175,0.6863,9.4827,1.988,0.1028,35.0029,0.2134,0.4466,0.0067,4.876,55.6357
07/05/2023 07:00,1,C,0.5175,93.473,1.8955,4.6537,0.1533,5.0456,8.9042,1380.0577,45.4667,11.2849,2.7443,6.1789,12.7445,0.1328,18.7331,0.2252,4.0082,0.0563,0.8979,208.3151,1.122,53.0097,1.1235,10.2768,2.1091,0.1674,26.8599,0.3345,0.8787,0.0154,4.9545,53.6718
07/05/2023 19:00,2,D,0.634,97.5628,1.3352,3.4976,0.081,5.8799,8.9501,2329.7493,32.0402,13.4514,1.8255,8.3327,20.5702,0.218,16.4054,0.1923,2.9446,0.0424,0.9868,183.4876,1.4917,51.7968,0.7767,10.6411,7.1129,0.2481,22.693,0.2285,0.4979,0.0115,5.0491,57.3571
08/05/2023 07:00,1,C,0.4206,88.9161,1.2141,2.842,0.1484,4.2129,6.8538,1306.333,33.2138,12.5357,2.0722,6.838,17.8126,0.1182,17.0405,0.1852,1.5875,0.0506,0.6194,129.3023,0.983,53.3906,0.7724,7.8612,5.4077,0.1344,21.3091,0.2207,0.3464,0.0112,3.8744,51.053
08/05/2023 19:00,2,D,0.5542,74.6173,1.0443,2.4331,0.098,4.878,12.4506,1886.2248,33.9539,7.7225,3.2272,8.0757,16.0818,0.1593,11.7407,0.1103,1.8111,0.0348,1.3371,152.9669,1.4899,48.7192,0.6328,9.7749,4.6472,0.1566,13.9806,0.1742,0.2827,0.0048,4.4171,60.8805
09/05/2023 07:00,1,C,0.5375,118.1243,2.7449,4.6331,0.1537,5.7148,7.6347,2004.0333,35.7247,14.9245,1.3934,7.5051,17.9319,0.1701,23.1157,0.3097,3.8537,0.0524,0.6805,177.629,1.6733,51.2981,0.7158,9.7112,5.477,0.2025,28.3356,0.4435,0.8602,0.0099,4.621,54.5789
09/05/2023 19:00,2,D,0.6115,69.3011,2.049,4.4321,0.2062,5.5378,10.91,1375.9093,40.1573,14.4384,2.569,8.4791,10.2421,0.1561,10.1462,0.2406,4.3923,0.0933,0.6211,92.4043,1.7068,51.4694,0.6636,10.2096,3.3417,0.1988,14.0317,0.3391,0.5519,0.0249,4.1909,54.6106
10/05/2023 07:00,1,C,0.2433,113.0861,0.5273,1.3683,0.0739,3.648,7.1702,4024.8494,32.7127,8.1071,1.6415,8.1708,15.374,0.1035,18.5589,0.09,1.2486,0.0062,1.3174,320.7054,1.646,51.5359,0.6967,7.7791,4.3958,0.1155,23.8407,0.0978,0.171,0.0,3.2839,51.5648
10/05/2023 19:00,2,D,0.4067,96.1417,2.1356,4.9306,0.1768,5.2509,9.1641,1896.8412,36.7526,10.9005,2.3136,6.6209,12.8595,0.1208,14.4466,0.168,3.8495,0.0761,0.5994,152.4978,0.4708,49.3198,0.942,10.9066,3.3572,0.1188,22.497,0.3082,0.7817,0.0225,4.6842,51.3217
11/05/2023 07:00,1,A,0.3559,59.1692,0.7944,2.3956,0.1112,4.644,10.7615,1959.8872,25.6235,13.291,4.264,11.0698,14.2031,0.1046,16.0575,0.1244,2.1932,0.0482,0.9424,267.576,1.0655,49.2587,1.5635,11.7419,3.7181,0.1491,17.5317,0.2121,0.2927,0.0065,4.1534,51.8957
11/05/2023 19:00,2,B,0.6303,100.1726,2.7513,4.9647,0.2526,4.6993,6.6084,1736.1208,45.9836,9.62,3.0637,6.7651,11.2458,0.194,25.7615,0.255,3.999,0.1005,0.6948,182.8236,2.9358,49.5522,0.9002,10.7241,2.6138,0.2354,28.3195,0.4979,0.9654,0.0236,4.7074,59.4589
12/05/2023 07:00,1,A,0.2665,95.8746,0.8238,1.9164,0.0403,3.9284,7.4923,2832.746,39.5849,11.6077,1.0843,6.2426,13.6582,0.0911,18.1473,0.0882,1.7359,0.0219,0.8624,331.9701,1.5101,53.6902,0.8217,10.0914,2.5009,0.1069,24.5536,0.1257,0.2901,0.0052,3.964,56.7084
12/05/2023 19:00,2,B,0.4765,93.1783,1.292,3.1443,0.0974,5.2195,8.7122,2280.5938,31.0647,10.7551,2.1161,9.1171,19.0892,0.1624,28.0074,0.1516,2.9212,0.1075,0.7345,201.1168,1.0457,50.698,0.8127,11.2316,5.8915,0.1871,30.243,0.2208,0.3669,0.0168,4.3068,52.7941
13/05/2023 07:00,1,A,0.3221,106.6697,0.9933,2.0972,0.1086,5.8062,8.5195,3915.587,32.7141,10.1925,2.9591,8.4059,17.006,0.1367,15.1613,0.1211,2.0246,0.0324,1.3053,331.3285,1.4722,50.4933,0.8818,9.8864,4.5471,0.1122,22.5221,0.1934,0.3397,0.0009,4.7787,52.3364
13/05/2023 19:00,2,B,0.2598,102.1777,1.2104,3.4492,0.0884,5.2686,9.0135,2201.8301,43.006,8.113,2.1006,7.0473,9.8974,0.1257,21.8682,0.2567,4.1178,0.0592,0.4132,228.7086,1.9281,52.3111,0.6789,8.9106,1.4315,0.1036,32.323,0.2674,0.7503,0.0272,5.0046,
14/05/2023 07:00,1,D,0.3173,119.6107,1.0944,3.1485,0.0666,5.1978,7.9765,3170.3469,36.1501,15.5471,2.7916,9.0693,11.1763,0.1471,31.451,0.1612,2.7476,0.0514,0.7737,205.1681,1.4759,49.2615,0.8492,10.5939,3.4122,0.1514,37.6642,0.2214,0.5526,0.0234,4.8655,61.0845
14/05/2023 19:00,2,C,0.4275,116.3557,1.0183,1.9163,0.0526,3.6596,6.9434,3110.0539,42.3826,9.191,1.4423,5.9006,11.9003,0.133,18.3181,0.1054,1.6142,0.0178,0.9701,227.7906,1.8713,52.2097,0.6544,8.3082,2.1593,0.1798,26.1108,0.1635,0.2526,0.0151,2.9931,49.5494
15/05/2023 07:00,1,D,0.2343,135.7,0.8876,2.4364,0.0925,4.5617,4.8313,3314.712,32.2472,13.9355,2.375,6.9786,12.6865,0.1428,22.446,0.0462,2.6719,0.0366,1.1476,237.6486,0.9604,52.4957,1.0989,9.1119,3.7028,0.1192,33.2383,0.1312,0.2666,0.007,4.0677,52.244
15/05/2023 19:00,2,C,0.1857,79.7034,0.5017,1.8753,0.0513,4.5099,7.9412,4419.2972,29.1295,12.9931,2.1941,9.1186,19.5814,0.0846,16.6943,0.0967,1.3481,0.0218,0.9163,291.0038,1.0867,53.1934,0.8892,8.6671,1.9175,0.0888,18.7639,0.1219,0.2942,0.0143,4.1415,56.8944
16/05/2023 07:00,1,D,0.436,89.2944,1.8537,5.1509,0.1986,5.0692,7.3434,1866.3492,35.8933,15.3411,2.7881,9.2122,12.578,0.1321,14.7843,0.2144,4.0119,0.0377,0.362,149.0841,1.0381,51.8151,0.7129,9.4039,3.273,0.1499,21.4902,0.2633,0.7776,0.0123,4.8268,48.293
16/05/2023 19:00,2,C,0.2397,61.737,1.503,2.9642,0.1185,4.6266,7.4352,2244.8951,42.1131,13.5199,2.6295,7.6495,8.7518,0.0984,14.4171,0.1403,2.5245,0.0215,0.6901,199.2848,1.7438,56.6694,0.7423,9.6782,0.9953,0.1028,16.9167,0.2235,0.4028,0.0139,4.1506,56.8974
17/05/2023 07:00,1,D,0.5667,78.5507,1.6014,3.4351,0.1424,5.6192,12.4494,1792.3959,39.117,12.8575,3.2517,6.7122,12.6724,0.2286,15.8364,0.1722,2.749,0.0539,1.0878,235.8944,1.1799,55.5913,0.6527,10.0249,1.5556,0.2015,18.6941,0.2531,0.5924,0.0169,4.489,51.5757
17/05/2023 19:00,2,C,0.4526,63.7611,0.9453,2.6623,0.1629,4.5774,13.7006,2110.2561,30.7355,11.169,5.948,10.1007,9.9237,0.1242,14.8827,0.1856,2.556,0.0446,1.15,197.5166,2.5554,51.3284,1.0061,8.5118,2.1788,0.1382,17.5262,0.2639,0.3887,0.0064,4.0463,50.7265
18/05/2023 07:00,1,B,0.3822,58.9634,1.0061,2.8649,0.1045,4.5949,8.9804,1358.4236,34.182,13.5949,2.5767,7.2256,15.4051,0.1404,13.7599,0.1388,2.5466,0.0409,0.7482,129.9437,0.8595,51.2989,0.7701,8.562,2.8493,0.151,18.6307,0.1552,0.3888,0.0153,3.9668,53.2567
18/05/2023 19:00,2,A,0.4158,80.6859,0.8496,2.6386,0.1161,5.182,4.7728,2668.4688,36.9874,15.8212,2.8244,9.2062,10.2121,0.1557,22.0457,0.3154,2.8473,0.0459,1.1168,255.3668,1.3814,50.6874,0.965,10.4137,0.9608,0.1519,24.8784,0.4388,0.4346,0.0107,4.9089,50.663
19/05/2023 07:00,1,B,0.3795,95.114,0.9532,3.0532,0.1348,5.3082,9.9936,3138.6368,41.97,8.7128,4.6969,7.708,12.9795,0.1899,22.9485,0.1711,2.3683,0.0341,0.8675,195.8518,0.8939,51.117,0.7963,9.0829,2.1664,0.2036,24.9954,0.1714,0.851,0.0126,4.7109,52.9887
19/05/2023 19:00,2,A,0.3308,83.8271,1.0932,2.257,0.0789,5.9332,9.0287,2376.5783,35.1917,11.301,2.5083,8.437,10.4405,0.1624,22.7684,0.1306,2.2676,0.0367,1.2249,266.6098,1.5658,54.3598,0.8937,8.2889,2.4697,0.1409,25.8419,0.1476,0.3167,0.0063,5.3516,50.2688
20/05/2023 07:00,1,B,0.1617,74.0143,0.3754,1.589,0.0628,3.9925,10.6049,4882.8812,35.6159,9.464,3.6462,8.964,12.001,0.0928,12.2162,0.0803,1.2934,0.023,0.7203,458.034,2.9404,49.6355,1.1023,10.9419,3.6498,0.0856,19.254,0.0737,0.4247,0.0189,3.6071,56.2062
20/05/2023 19:00,2,A,0.525,74.3173,1.3158,3.0928,0.1318,5.1858,7.3598,1438.7421,27.3115,14.0801,2.3514,8.5349,22.3118,0.158,10.883,0.1745,3.0146,0.0439,0.6936,158.5048,1.1167,48.3426,0.9707,11.978,5.8342,0.2007,18.127,0.2796,0.3554,0.0077,4.6121,52.4548
21/05/2023 07:00,1,C,0.3002,80.5644,1.075,3.4896,0.1376,4.9899,7.495,1527.7212,41.4868,14.2051,3.1097,8.8339,8.3968,0.115,22.4557,0.1081,3.3366,0.0806,0.6476,217.8063,1.3448,49.8714,0.9185,11.2981,1.3582,0.1456,25.6016,0.1593,0.4293,0.0174,4.2329,61.1838
21/05/2023 19:00,2,D,0.2346,84.6302,1.9581,5.1038,0.0958,5.4772,6.1528,2141.0279,33.6225,15.8688,1.8156,9.018,15.5985,0.1263,32.07,0.2211,4.5892,0.0671,0.3496,168.8865,1.2522,50.7212,0.6856,10.8434,5.4143,0.1229,30.3253,0.3411,1.0153,0.0054,4.7138,52.2674
22/05/2023 07:00,1,C,0.4418,106.6236,1.6392,3.8329,0.124,5.3661,10.5691,2661.3482,45.5908,13.4218,2.7938,8.6065,9.5988,0.1429,18.941,0.2108,2.088,0.0573,0.9915,215.8575,1.3586,49.8356,0.9923,12.2251,2.6077,0.1635,26.5247,0.311,0.8507,0.0251,4.9863,59.716
22/05/2023 19:00,2,D,0.4289,87.256,1.1426,3.4232,0.0833,4.1297,8.6118,2792.1433,41.5449,12.2831,2.099,6.7944,13.3078,0.1429,20.7976,0.2578,3.156,0.0167,0.7565,211.4992,1.379,54.5528,0.5858,8.8415,1.8463,0.174,26.7619,0.2513,0.4717,0.007,4.1231,52.9452
23/05/2023 07:00,1,C,0.3461,93.2587,1.1696,4.0983,0.166,5.7786,12.2568,2882.4576,39.2677,14.6391,3.2931,7.4646,9.5669,0.1325,22.1959,0.2063,3.628,0.0721,0.9501,195.9855,0.964,50.2303,0.9358,10.3161,3.4921,0.1111,29.0919,0.268,1.0966,0.0109,5.2778,56.4595
23/05/2023 19:00,2,D,0.3184,78.5337,0.7718,2.1382,0.083,4.609,6.7395,2295.5976,21.9805,10.9528,1.367,9.7582,31.0516,0.1452,15.3013,0.0764,2.0052,0.0493,0.8575,231.0919,1.3029,52.6579,0.9758,8.8709,3.2268,0.1607,19.1251,0.1314,0.2888,0.0044,4.0627,47.108
24/05/2023 07:00,1,C,0.3527,119.8952,1.7541,4.0415,0.1366,4.691,6.6502,2095.4982,35.669,10.6628,0.9425,8.8244,12.4363,0.1446,21.7168,0.2881,2.5356,0.0358,0.7437,263.3821,1.8574,53.8151,1.0019,10.2093,2.5203,0.1353,31.551,0.3381,1.3204,0.0113,4.0906,51.4163
24/05/2023 19:00,2,D,0.2823,79.8301,1.3104,3.132,0.0902,4.8078,5.7109,1663.9199,39.8538,12.2517,1.7644,6.9132,9.621,0.1076,21.194,0.1111,3.0045,0.0535,0.4724,136.6525,0.8767,51.2085,0.7449,9.9508,2.8071,0.1342,27.2102,0.1789,0.508,0.0151,4.3496,55.9545
25/05/2023 07:00,1,A,0.3772,43.4743,1.4072,3.3419,0.1545,4.53,7.4311,1112.402,33.749,12.9035,3.6265,8.596,12.7979,0.1402,11.7909,0.1745,3.5014,0.0737,0.838,164.7156,1.5879,48.9359,0.9258,10.0743,3.7155,0.1878,12.3098,0.288,0.4279,0.0216,4.1318,60.5565
25/05/2023 19:00,2,B,0.3011,64.6432,0.8013,2.188,0.0755,4.0854,8.5167,2523.8381,29.3761,11.5163,2.9276,8.3991,12.9777,0.1144,13.6037,0.2064,1.7107,0.0224,0.9446,187.446,1.7323,50.5018,0.8307,9.1056,3.9733,0.1239,18.0397,0.2181,0.4712,0.0074,3.3947,57.0751
26/05/2023 07:00,1,A,0.1752,70.7711,0.7419,2.7061,0.1096,4.4486,7.5586,3315.6207,40.4698,8.5201,3.8964,8.4711,13.8257,0.0928,12.8202,0.0831,1.3775,0.0302,0.8847,232.164,1.7538,48.5848,1.0247,10.081,3.0365,0.0885,16.5052,0.1323,0.4805,0.022,3.7026,58.8055
26/05/2023 19:00,2,B,0.3152,148.2082,1.1575,2.5106,0.1048,5.1493,11.061,3775.2487,32.2291,13.2075,3.6161,8.1001,12.7805,0.1318,22.5497,0.1649,2.1419,0.0449,0.6128,321.59,2.2403,50.8,0.9601,9.6431,3.1834,0.1192,29.3139,0.2037,0.3672,0.016,4.9029,50.1591
27/05/2023 07:00,1,A,0.5271,97.7761,1.0287,2.0732,0.0668,5.5903,8.2692,2673.9295,38.4609,11.4402,1.5226,7.5833,10.3381,0.2416,20.8487,0.3371,2.481,0.0415,0.8978,226.8406,2.2247,52.7456,0.8427,8.3806,2.1555,0.2451,25.5029,0.2509,0.645,0.0128,5.1312,57.2317
27/05/2023 19:00,2,B,0.4785,62.5227,0.8541,1.793,0.105,4.0008,12.6039,2438.2806,31.943,10.2803,3.2876,8.9956,16.3259,0.1648,16.8249,0.0902,1.5492,0.0248,1.4508,204.2854,0.7306,54.4505,0.9219,9.0716,2.9249,0.1904,19.9817,0.1457,0.2119,0.0082,3.8029,63.6305
28/05/2023 07:00,1,D,0.1464,71.4859,1.3489,3.3552,0.077,4.5505,5.0104,2640.974,31.9494,13.0327,1.5353,6.427,12.8625,0.0729,19.855,0.1397,2.8169,0.0211,0.5367,246.3792,1.2664,53.9684,0.5842,7.9075,2.9459,0.0595,19.5746,0.1919,0.5793,0.0072,4.1693,55.6802
28/05/2023 19:00,2,C,0.5393,53.3334,1.1029,2.8505,0.0584,4.9603,7.5282,1145.1738,32.3179,16.822,1.4512,8.1832,16.3477,0.1531,11.7085,0.1126,2.7235,0.029,0.9178,150.7227,1.7137,51.7219,0.6502,10.4527,5.3346,0.1842,14.8828,0.1551,0.3177,0.0047,4.8407,55.5398
29/05/2023 07:00,1,D,0.6358,64.0658,1.3045,2.7341,0.0635,5.8102,13.7265,1900.5597,42.0123,13.9202,1.8167,7.3876,14.5897,0.1909,16.3896,0.15,2.8015,0.0365,1.4212,265.9275,0.949,50.606,0.4718,8.3989,2.3442,0.2028,17.5343,0.2612,0.4139,0.0019,5.4347,57.0343
29/05/2023 19:00,2,C,0.5031,71.8885,1.3475,3.2735,0.1229,5.1318,10.719,1416.8539,41.2669,7.9732,2.6635,7.5239,12.8265,0.2293,18.2897,0.2097,3.429,0.0672,0.9271,133.5392,2.0598,51.5027,1.187,11.0165,2.6835,0.2597,23.2122,0.2872,0.46,0.0233,4.618,51.1067
30/05/2023 07:00,1,D,0.476,57.002,1.0688,2.789,0.0833,4.9824,9.1818,1887.1134,35.4867,12.2684,1.8664,7.922,19.7059,0.2037,14.919,0.1398,2.428,0.0349,0.9086,242.5311,1.2976,52.0653,0.7301,8.7784,2.9746,0.214,14.9108,0.2091,0.5579,0.0163,4.4102,60.2599
30/05/2023 19:00,2,C,0.3411,111.0719,1.1849,4.4967,0.1299,5.2516,6.4713,2971.8544,32.014,15.2824,3.5257,8.2122,13.9155,0.0851,20.4362,0.2711,3.9586,0.0711,0.6675,196.101,1.3854,52.8353,1.4501,9.9933,2.2545,0.1133,28.9894,0.2455,0.6915,0.0154,4.4529,50.7409
31/05/2023 07:00,1,D,0.448,87.9957,1.3105,2.4028,0.0683,4.2705,6.5462,3322.2214,38.3554,12.0137,2.0822,7.3281,10.6911,0.2094,17.3141,0.1027,1.9591,0.0158,0.9239,233.594,1.1267,50.6482,0.5613,8.6791,5.4301,0.224,22.3436,0.1715,0.3437,0.0054,4.099,69.0113
31/05/2023 19:00,2,C,0.1975,79.8073,1.2286,2.7597,0.0678,5.7201,4.1378,2588.5172,37.5791,15.0745,1.2819,8.101,11.1264,0.1,23.5399,0.1959,2.7521,0.0363,0.5103,244.7129,2.2226,48.9805,0.698,9.4715,5.1665,0.0948,30.874,0.2462,1.9874,0.0074,5.0587,56.7926
01/06/2023 07:00,1,B,0.4451,63.2569,1.4401,3.1223,0.1248,5.2,11.6939,2090.6611,37.0876,11.9564,3.6339,8.7083,14.5706,0.175,13.7463,0.1928,2.9336,0.0592,0.5064,179.2367,1.2989,51.6236,0.8291,9.8553,1.889,0.1882,16.1615,0.2498,0.5026,0.0157,4.6569,56.5111
01/06/2023 19:00,2,A,0.3904,97.9903,1.0036,2.6901,0.121,4.6708,7.6806,1741.4791,37.5207,11.4157,3.1876,8.0172,14.3092,0.1192,16.0383,0.2952,2.5369,0.0613,0.7178,194.4771,1.5658,57.5267,0.9089,9.5115,1.27,0.139,23.0963,0.2954,0.5033,0.0264,3.5692,49.4102
02/06/2023 07:00,1,B,0.2355,88.2616,1.1064,3.3772,0.0461,5.926,5.0745,3144.5575,40.0563,12.5686,1.7501,8.1612,9.9232,0.1127,24.463,0.3486,3.6229,0.037,0.3412,177.986,0.9959,56.0715,0.6471,9.8314,1.5848,0.1057,27.1076,0.311,2.5203,0.0069,5.2747,55.3098
02/06/2023 19:00,2,A,0.2112,105.861,0.741,1.5578,0.0457,3.8829,4.4423,3998.7847,31.9863,12.1393,1.2911,7.2078,12.7872,0.0953,31.0389,0.0583,0.9489,0.0137,0.6814,352.4448,1.9012,50.0023,1.1351,10.0151,4.4946,0.1265,39.7241,0.1425,0.3047,0.0042,3.2364,51.9596
03/06/2023 07:00,1,B,0.4311,63.2766,0.5673,2.1757,0.0887,4.7551,12.2906,2738.0251,26.4664,13.6525,5.3122,10.8378,15.0092,0.148,16.464,0.0783,1.9095,0.0416,1.0847,195.3379,1.2511,48.0063,0.8544,10.7117,6.7173,0.1589,19.5532,0.0895,0.4135,0.016,4.3502,50.8611
03/06/2023 19:00,2,A,0.3438,81.3164,0.8973,1.8666,0.085,4.7303,9.2,3124.0276,36.8579,14.6988,3.1461,9.5995,9.7847,0.1169,14.588,0.114,1.6904,0.0223,0.8496,302.228,2.8874,48.8351,0.7076,9.3172,3.1968,0.1265,19.7951,0.1178,0.3248,0.0096,4.3541,54.3545
04/06/2023 07:00,1,C,0.2286,109.8098,0.729,1.8256,0.0732,5.2896,3.2903,4053.1039,39.5122,7.2423,2.7393,7.1937,13.0727,0.1135,24.7883,0.1133,2.1353,0.0233,0.8352,296.9637,1.3665,48.5852,0.9469,8.6989,5.8018,0.1472,29.2365,0.1253,0.2534,0.0079,4.494,55.0397
04/06/2023 19:00,2,D,0.2179,95.4775,1.0531,2.2212,0.0797,5.1377,7.7567,3661.9033,40.366,12.7654,2.7057,8.7223,10.5311,0.1198,22.1063,0.1812,2.3933,0.0344,0.6574,371.5869,2.4181,51.3447,1.2121,12.6118,2.2011,0.1005,25.6127,0.2093,0.3188,0.0181,5.3086,54.295
05/06/2023 07:00,1,C,0.4966,66.8096,2.4373,4.0312,0.1703,4.5796,9.3142,1405.153,39.3106,13.9389,3.5401,7.2551,11.9417,0.1581,11.9761,0.3308,3.765,0.05,0.6835,115.1834,2.1275,52.4924,0.7541,10.2673,2.6137,0.1874,17.9839,0.486,0.6948,0.0221,4.2487,52.7403
05/06/2023 19:00,2,D,0.2613,116.9153,0.9483,1.8095,0.086,5.0875,6.7455,4028.5507,33.6772,15.5953,3.676,10.2483,9.1073,0.1416,31.935,0.0764,1.5332,0.0234,1.0002,374.3954,1.4018,47.0539,0.7026,8.9285,3.4621,0.1353,38.7348,0.1281,0.3286,0.0075,4.677,62.6471
06/06/2023 07:00,1,C,0.2024,79.4349,0.8406,1.8717,0.047,3.7429,6.8874,3003.0305,37.8339,12.458,2.6126,7.8674,12.1291,0.0858,14.4578,0.1617,1.329,0.0134,0.8067,172.7689,2.2109,48.5996,0.6896,8.7997,3.85,0.0782,19.4081,0.2045,0.3355,0.0069,3.3818,60.2438
06/06/2023 19:00,2,D,0.2977,68.0967,0.5993,1.6337,0.0569,4.2102,8.6306,3379.3711,33.5562,10.1246,2.5452,8.3692,16.7948,0.0732,13.3871,0.0653,1.2476,0.0233,1.1301,248.4975,1.4746,56.2707,0.7479,10.7407,1.5769,0.1026,15.4372,0.0868,0.2052,0.0134,4.0304,53.744
07/06/2023 07:00,1,C,0.3082,65.9191,0.8991,2.9022,0.0726,5.0437,7.6212,1777.2889,33.3685,10.953,1.7647,6.8898,20.9442,0.1221,18.9517,0.0775,2.7433,0.0227,0.6857,167.648,0.906,52.8661,0.5642,9.798,3.333,0.1411,19.2422,0.1228,0.528,0.0072,4.3258,62.8386
07/06/2023 19:00,2,D,0.3469,98.8525,0.9096,1.2088,0.0458,4.9054,8.4161,3995.3977,27.4766,16.0437,1.5253,9.0964,19.7212,0.132,18.1969,0.1849,1.1175,0.0166,1.3059,402.1551,2.4569,48.635,0.6289,9.4608,8.1436,0.1383,22.7998,0.225,0.2785,0.008,3.9253,55.4102
08/06/2023 07:00,1,A,0.3106,92.8822,1.6111,3.7173,0.1009,5.4484,7.1377,2247.2051,32.3755,10.9158,1.4942,8.6773,21.9222,0.1034,20.7285,0.1666,3.9423,0.0572,0.4862,176.0988,1.2747,52.5223,0.9241,11.069,2.8325,0.1426,27.0432,0.2263,0.7911,0.0211,5.0294,58.455
08/06/2023 19:00,2,B,0.4427,70.6533,1.2256,2.8193,0.1227,3.8698,7.0063,1589.7572,37.0156,8.8493,2.1795,6.2971,17.7536,0.0992,12.566,0.136,2.5598,0.051,0.6453,131.8853,1.8182,53.6245,0.9918,10.6494,1.3624,0.1316,18.1373,0.1825,0.4448,0.0156,3.6004,52.563
09/06/2023 07:00,1,A,0.189,101.5742,0.6161,1.8706,0.0566,4.5785,5.3866,3609.3403,31.281,14.198,2.4622,9.5338,12.9212,0.1079,19.2581,0.086,1.4787,0.0347,0.5997,238.221,1.5427,53.9876,1.1063,9.5875,1.5967,0.0795,26.2876,0.1006,0.2872,0.0123,4.258,54.6884
09/06/2023 19:00,2,B,0.3042,98.7488,1.8722,3.0682,0.1129,4.4732,7.6226,2149.1723,40.0273,14.8071,1.8343,6.2657,11.7802,0.1442,14.4975,0.1334,2.635,0.0362,0.5965,176.356,1.5926,45.6009,0.7071,9.2852,13.2658,0.1381,25.5006,0.138,0.451,0.0081,3.6962,66.9316
10/06/2023 07:00,1,A,0.175,62.0619,0.9384,2.3779,0.0787,4.3796,6.0806,2204.5586,36.3572,13.9688,2.7315,9.0792,11.4593,0.1149,18.4499,0.1557,1.823,0.0295,0.8839,251.0446,1.7891,48.5453,0.6773,11.4213,3.7345,0.0913,16.6297,0.1928,0.8471,0.0072,3.8627,53.1672
10/06/2023 19:00,2,B,0.2848,89.2565,0.6596,1.6933,0.064,4.3793,9.2988,3266.5737,30.5154,10.6275,1.9133,9.3304,20.7726,0.1733,32.0804,0.1688,1.5307,0.0237,1.4805,502.8191,1.5198,51.9336,0.7398,8.7992,5.0925,0.1821,45.3045,0.1757,0.3094,0.0033,4.1414,57.2467
11/06/2023 07:00,1,D,0.3975,55.1104,0.9227,1.6373,0.1111,4.3075,12.1611,2221.7615,32.1294,10.7625,4.8539,10.0478,16.3885,0.124,12.0103,0.0888,1.568,0.026,1.1675,222.4333,1.4621,50.9838,1.0094,8.7978,4.0823,0.1584,14.803,0.1571,0.2536,0.0023,3.8535,48.3491
11/06/2023 19:00,2,C,0.1394,72.7816,1.2373,2.6088,0.0983,4.2835,6.0719,1720.2861,29.0961,10.4941,1.2897,8.4551,25.6165,0.0742,13.4868,0.138,2.7204,0.0343,0.6089,232.929,1.6455,50.5072,0.5709,9.04,4.9658,0.0737,17.0513,0.2072,0.4855,0.0203,3.6505,56.5884
12/06/2023 07:00,1,A,0.2834,98.1319,1.3867,3.9506,0.1515,5.8431,7.7583,2400.6143,39.7209,16.293,2.3149,8.2275,9.8153,0.1073,16.0622,0.2892,4.4691,0.0935,0.3938,186.2072,0.4382,52.7301,1.2207,10.5259,2.7459,0.1045,23.6755,0.3111,0.6579,0.0206,5.1529,55.378
12/06/2023 19:00,2,B,0.3441,70.3543,0.5291,2.1651,0.0813,4.9907,9.5773,2332.8418,29.3325,13.2513,2.7322,9.1901,16.7153,0.1456,12.8804,0.1047,1.8946,0.03,0.5547,231.4098,0.6321,49.6625,1.0069,11.5213,3.0974,0.1555,15.7588,0.0925,0.2567,0.0096,3.7107,50.2187
13/06/2023 07:00,1,A,0.2039,93.9793,1.053,3.6714,0.1209,4.3786,6.4697,2433.0618,39.4311,13.0939,3.1946,8.4519,14.0838,0.1023,16.4742,0.1548,2.8767,0.0482,0.6067,187.3058,0.5571,53.6883,0.9915,9.1284,2.3153,0.0896,22.4611,0.1608,0.4195,0.0134,4.0418,55.4329
13/06/2023 19:00,2,B,0.4908,78.1692,1.2424,3.1263,0.1287,5.4589,10.085,1993.2511,41.2607,19.5625,2.9516,9.082,11.6038,0.2026,16.2787,0.0834,2.8411,0.0361,0.7606,164.9459,1.3347,49.517,0.94,12.4213,2.7645,0.2235,19.2583,0.1352,0.9475,0.0158,5.078,54.2405
14/06/2023 07:00,1,A,0.0826,63.5235,0.3183,1.3672,0.0377,4.248,5.5338,3908.9578,36.9845,9.8938,1.967,8.9368,12.0477,0.0644,19.8356,0.0273,0.9214,0.0167,0.7883,315.4161,1.8857,49.5106,0.6182,9.125,3.4771,0.0479,19.9157,0.0602,0.2936,0.0,3.7428,68.2564
